Site	Biogeographic_realm	Disturbance	Activity	Time	Cover_5	LPS_5	MPS_5	Iso_5	Ratio_5	Plants	Invertebrates	Birds	Herpetofauna	Mammals	Cover	Density	Biomass	Height	Litter	Metric	abRR
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	1	0	0	0	0	0	0	0	richness	0.2744
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	1	0	0	0	0	0	0	0	richness	0.1942
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	1	0	0	0	0	0	0	0	richness	0.0896
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	1	0	0	0	0	0	0	0	richness	0.0082
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	1	0	0	0	0	0	0	0	richness	0.0699
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	1	0	0	0	0	0	0	0	richness	0.0361
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	1	0	0	0	0	0	0	0	richness	0.3878
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	1	0	0	0	0	0	0	0	richness	0.0408
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	1	0	0	0	0	0	0	0	richness	0.4055
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	1	0	0	0	0	0	0	0	richness	0.1663
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	0	0	0	0	1	0	0	0	structure	0.6004
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	0	0	0	0	1	0	0	0	structure	0.0728
114	Afrotropic	secondary	passive	7	93.75	7.963783833	7.963783833	4.871	0.457	0	0	0	0	0	0	0	1	0	0	structure	0.1968
115	Indo-Malay	secondary	passive	16	2.5	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.0308
115	Indo-Malay	secondary	passive	16	2.5	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	abundance	0.1504
115	Indo-Malay	secondary	passive	16	2.5	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	diversity	0.0443
116	Indo-Malay	secondary	passive	5	57.5	7.799336555	7.799336555	3.978	0.667	0	1	0	0	0	0	0	0	0	0	richness	1.1602
116	Indo-Malay	secondary	passive	5	57.5	7.799336555	7.799336555	3.978	0.667	0	1	0	0	0	0	0	0	0	0	abundance	2.6787
116	Indo-Malay	secondary	passive	5	57.5	7.799336555	7.799336555	3.978	0.667	0	1	0	0	0	0	0	0	0	0	diversity	0.9374
116	Indo-Malay	secondary	passive	15	57.5	7.799336555	7.799336555	3.978	0.667	0	1	0	0	0	0	0	0	0	0	richness	0.4911
116	Indo-Malay	secondary	passive	15	57.5	7.799336555	7.799336555	3.978	0.667	0	1	0	0	0	0	0	0	0	0	abundance	1.1984
116	Indo-Malay	secondary	passive	15	57.5	7.799336555	7.799336555	3.978	0.667	0	1	0	0	0	0	0	0	0	0	diversity	0.3951
116	Indo-Malay	secondary	passive	40	57.5	7.799336555	7.799336555	3.978	0.667	0	1	0	0	0	0	0	0	0	0	richness	0.3129
116	Indo-Malay	secondary	passive	40	57.5	7.799336555	7.799336555	3.978	0.667	0	1	0	0	0	0	0	0	0	0	abundance	1.0107
116	Indo-Malay	secondary	passive	40	57.5	7.799336555	7.799336555	3.978	0.667	0	1	0	0	0	0	0	0	0	0	diversity	0.2179
117	Indo-Malay	selectively_logged	passive	NA	82.5	7.903085992	7.903085992	4.488	0.65	0	1	0	0	0	0	0	0	0	0	abundance	0.9916
117	Indo-Malay	selectively_logged	passive	NA	82.5	7.903085992	7.903085992	4.488	0.65	0	1	0	0	0	0	0	0	0	0	richness	0.2859
117	Indo-Malay	selectively_logged	passive	NA	82.5	7.903085992	7.903085992	4.488	0.65	0	1	0	0	0	0	0	0	0	0	richness	0.4728
117	Indo-Malay	selectively_logged	passive	NA	82.5	7.903085992	7.903085992	4.488	0.65	0	1	0	0	0	0	0	0	0	0	diversity	0.0344
117	Indo-Malay	secondary	passive	17.5	82.5	7.903085992	7.903085992	4.488	0.65	0	1	0	0	0	0	0	0	0	0	abundance	1.2318
117	Indo-Malay	secondary	passive	17.5	82.5	7.903085992	7.903085992	4.488	0.65	0	1	0	0	0	0	0	0	0	0	richness	0.348
117	Indo-Malay	secondary	passive	17.5	82.5	7.903085992	7.903085992	4.488	0.65	0	1	0	0	0	0	0	0	0	0	richness	0.6717
117	Indo-Malay	secondary	passive	17.5	82.5	7.903085992	7.903085992	4.488	0.65	0	1	0	0	0	0	0	0	0	0	diversity	0.2516
117	Indo-Malay	selectively_logged	passive	NA	82.5	7.903085992	7.903085992	4.488	0.65	1	0	0	0	0	0	0	0	0	0	richness	0.0435
117	Indo-Malay	secondary	passive	17.5	82.5	7.903085992	7.903085992	4.488	0.65	1	0	0	0	0	0	0	0	0	0	richness	0.4745
117	Indo-Malay	selectively_logged	passive	NA	82.5	7.903085992	7.903085992	4.488	0.65	1	0	0	0	0	0	0	0	0	0	diversity	0.1206
117	Indo-Malay	secondary	passive	17.5	82.5	7.903085992	7.903085992	4.488	0.65	1	0	0	0	0	0	0	0	0	0	diversity	0.9893
117	Indo-Malay	selectively_logged	passive	NA	82.5	7.903085992	7.903085992	4.488	0.65	1	0	0	0	0	0	0	0	0	0	richness	0.5508
117	Indo-Malay	secondary	passive	17.5	82.5	7.903085992	7.903085992	4.488	0.65	1	0	0	0	0	0	0	0	0	0	richness	0.1031
117	Indo-Malay	selectively_logged	passive	NA	82.5	7.903085992	7.903085992	4.488	0.65	1	0	0	0	0	0	0	0	0	0	diversity	0.2208
117	Indo-Malay	secondary	passive	17.5	82.5	7.903085992	7.903085992	4.488	0.65	1	0	0	0	0	0	0	0	0	0	diversity	0.2877
117	Indo-Malay	selectively_logged	passive	NA	82.5	7.903085992	7.903085992	4.488	0.65	0	0	0	0	0	0	0	0	1	0	structure	0.1492
117	Indo-Malay	secondary	passive	17.5	82.5	7.903085992	7.903085992	4.488	0.65	0	0	0	0	0	0	0	0	1	0	structure	0.369
117	Indo-Malay	selectively_logged	passive	20	82.5	7.903085992	7.903085992	4.488	0.65	0	0	0	0	0	0	0	1	0	0	structure	0.2428
117	Indo-Malay	secondary	passive	17.5	82.5	7.903085992	7.903085992	4.488	0.65	0	0	0	0	0	0	0	1	0	0	structure	1.218
118	Indo-Malay	secondary	passive	5	75	7.792387695	7.792387695	3.957	1.258	0	0	1	0	0	0	0	0	0	0	richness	0.2877
118	Indo-Malay	secondary	passive	25	75	7.792387695	7.792387695	3.957	1.258	0	0	1	0	0	0	0	0	0	0	richness	0.1178
118	Indo-Malay	secondary	passive	5	75	7.792387695	7.792387695	3.957	1.258	0	0	0	0	1	0	0	0	0	0	richness	0.3629
118	Indo-Malay	secondary	passive	25	75	7.792387695	7.792387695	3.957	1.258	0	0	0	0	1	0	0	0	0	0	richness	0.0632
118	Indo-Malay	secondary	passive	5	75	7.792387695	7.792387695	3.957	1.258	0	0	1	0	0	0	0	0	0	0	abundance	0.5812
118	Indo-Malay	secondary	passive	25	75	7.792387695	7.792387695	3.957	1.258	0	0	1	0	0	0	0	0	0	0	abundance	0.1928
118	Indo-Malay	secondary	passive	5	75	7.792387695	7.792387695	3.957	1.258	0	0	0	0	1	0	0	0	0	0	abundance	0.8995
118	Indo-Malay	secondary	passive	25	75	7.792387695	7.792387695	3.957	1.258	0	0	0	0	1	0	0	0	0	0	abundance	0.2129
118	Indo-Malay	secondary	passive	5	75	7.792387695	7.792387695	3.957	1.258	0	0	1	0	0	0	0	0	0	0	diversity	0.2081
118	Indo-Malay	secondary	passive	25	75	7.792387695	7.792387695	3.957	1.258	0	0	1	0	0	0	0	0	0	0	diversity	0.1974
118	Indo-Malay	secondary	passive	5	75	7.792387695	7.792387695	3.957	1.258	0	0	0	0	1	0	0	0	0	0	diversity	0.2006
118	Indo-Malay	secondary	passive	25	75	7.792387695	7.792387695	3.957	1.258	0	0	0	0	1	0	0	0	0	0	diversity	0.0228
119	Afrotropic	secondary	active_plantation	12	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.2719
119	Afrotropic	secondary	active_plantation	42	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.2439
119	Afrotropic	secondary	active_plantation	10	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.1996
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.0892
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.2877
119	Afrotropic	secondary	active_plantation	12	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.2296
119	Afrotropic	secondary	active_plantation	42	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.0776
119	Afrotropic	secondary	active_plantation	10	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.016
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.0328
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.1198
119	Afrotropic	secondary	active_plantation	12	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.0397
119	Afrotropic	secondary	active_plantation	42	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.2205
119	Afrotropic	secondary	active_plantation	10	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.3185
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.0953
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.2412
119	Afrotropic	secondary	active_plantation	12	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	1.1787
119	Afrotropic	secondary	active_plantation	42	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	1.8718
119	Afrotropic	secondary	active_plantation	10	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	1.1787
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.0741
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.3254
119	Afrotropic	secondary	active_plantation	12	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	1.3284
119	Afrotropic	secondary	active_plantation	42	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.7688
119	Afrotropic	secondary	active_plantation	10	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.1345
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.0066
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.1185
119	Afrotropic	secondary	active_plantation	12	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.3365
119	Afrotropic	secondary	active_plantation	42	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0
119	Afrotropic	secondary	active_plantation	10	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.0741
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.2412
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.069
119	Afrotropic	secondary	active_plantation	12	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.0488
119	Afrotropic	secondary	active_plantation	42	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1335
119	Afrotropic	secondary	active_plantation	10	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1054
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.0488
119	Afrotropic	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.2029
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.4141
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.6583
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1792
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.3503
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	2.4789
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.4091
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.496
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.4851
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	1.0479
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.0626
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	1	0	0	structure	0.9461
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.0724
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.0113
120	Afrotropic	secondary	active_managed	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.0783
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	0	0	1	0	structure	0.55
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	0	1	0	0	structure	0.1705
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	abundance	0.1633
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.1937
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.1896
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.1154
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.0533
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.334
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.6419
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.636
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.1654
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.4394
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.433
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.1979
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.0778
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	0.0332
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	richness	1.5041
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	abundance	0.237
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	abundance	0.1248
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	1	0	0	0	0	0	0	0	0	0	diversity	0.0883
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	1.6392
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	1.2382
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	1.5224
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	0.9904
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	0.5648
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	0.6419
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	0.1301
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	0.2442
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	0.5486
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	0.3646
121	Afrotropic	secondary	passive	40	100	7.973123859	7.973123859	5.493	0.447	0	0	0	0	0	0	1	0	0	0	structure	0.0588
122	Indo-Malay	secondary	passive	8.5	15	7.079177251	7.079177251	1.229	1.333	0	0	0	0	1	0	0	0	0	0	richness	0.2007
122	Indo-Malay	secondary	passive	8.5	15	7.079177251	7.079177251	1.229	1.333	0	0	0	0	1	0	0	0	0	0	abundance	0.8965
122	Indo-Malay	secondary	passive	8.5	15	7.079177251	7.079177251	1.229	1.333	0	0	0	0	1	0	0	0	0	0	diversity	0.4268
123	Neotropic	selectively_logged	passive	1	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	0	1	0	0	0	structure	0.1699
123	Neotropic	selectively_logged	passive	5.5	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	0	1	0	0	0	structure	0.8518
123	Neotropic	selectively_logged	passive	5	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	0	1	0	0	0	structure	1.0341
123	Neotropic	selectively_logged	passive	4	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	0	1	0	0	0	structure	0.0896
123	Neotropic	selectively_logged	passive	1	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	0	0	0	1	0	structure	0.1315
123	Neotropic	selectively_logged	passive	5.5	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	0	0	0	1	0	structure	0.1546
123	Neotropic	selectively_logged	passive	5	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	0	0	0	1	0	structure	0.3177
123	Neotropic	selectively_logged	passive	4	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	0	0	0	1	0	structure	0.1153
123	Neotropic	selectively_logged	passive	1	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	1	0	0	0	0	structure	1.5608
123	Neotropic	selectively_logged	passive	5	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	1	0	0	0	0	structure	0.4333
123	Neotropic	selectively_logged	passive	5.5	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	1	0	0	0	0	structure	1.0223
123	Neotropic	selectively_logged	passive	4	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	1	0	0	0	0	structure	0.1851
123	Neotropic	selectively_logged	passive	1	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	0	0	1	0	0	structure	0.2231
123	Neotropic	selectively_logged	passive	5.5	95	7.991222081	7.991222081	5.621	0.429	0	0	0	0	0	0	0	1	0	0	structure	0.4055
123	Neotropic	selectively_logged	passive	1	95	7.991222081	7.991222081	5.621	0.429	0	0	1	0	0	0	0	0	0	0	diversity	0.0481
123	Neotropic	selectively_logged	passive	5	95	7.991222081	7.991222081	5.621	0.429	0	0	1	0	0	0	0	0	0	0	diversity	0.014
123	Neotropic	selectively_logged	passive	5.5	95	7.991222081	7.991222081	5.621	0.429	0	0	1	0	0	0	0	0	0	0	diversity	0.0771
123	Neotropic	selectively_logged	passive	4	95	7.991222081	7.991222081	5.621	0.429	0	0	1	0	0	0	0	0	0	0	diversity	0.0642
123	Neotropic	selectively_logged	passive	1	95	7.991222081	7.991222081	5.621	0.429	0	0	1	0	0	0	0	0	0	0	diversity	0.0343
123	Neotropic	selectively_logged	passive	5	95	7.991222081	7.991222081	5.621	0.429	0	0	1	0	0	0	0	0	0	0	diversity	0.0131
123	Neotropic	selectively_logged	passive	5.5	95	7.991222081	7.991222081	5.621	0.429	0	0	1	0	0	0	0	0	0	0	diversity	0.0011
123	Neotropic	selectively_logged	passive	4	95	7.991222081	7.991222081	5.621	0.429	0	0	1	0	0	0	0	0	0	0	diversity	0.0151
124	Afrotropic	secondary	passive	1.17	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	richness	0.0914
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	richness	0.0924
124	Afrotropic	secondary	passive	30.5	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	richness	0.0924
124	Afrotropic	secondary	active_plantation	10.75	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	richness	0.1214
124	Afrotropic	secondary	active_plantation	34	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	richness	0
124	Afrotropic	secondary	passive	1.17	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.5821
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.0305
124	Afrotropic	secondary	passive	30.5	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.0179
124	Afrotropic	secondary	active_plantation	10.75	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.4989
124	Afrotropic	secondary	active_plantation	34	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.1258
124	Afrotropic	secondary	passive	1.17	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	diversity	0.3502
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	diversity	0.1288
124	Afrotropic	secondary	passive	30.5	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	diversity	0.1179
124	Afrotropic	secondary	active_plantation	10.75	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	diversity	0.3461
124	Afrotropic	secondary	active_plantation	34	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	diversity	0.0543
124	Afrotropic	secondary	passive	1.17	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.1018
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0095
124	Afrotropic	secondary	passive	30.5	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0133
124	Afrotropic	secondary	active_plantation	10.75	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0013
124	Afrotropic	secondary	active_plantation	34	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0114
124	Afrotropic	secondary	passive	1.17	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.8684
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0114
124	Afrotropic	secondary	passive	30.5	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0258
124	Afrotropic	secondary	active_plantation	10.75	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0999
124	Afrotropic	secondary	active_plantation	34	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.3238
124	Afrotropic	secondary	passive	1.17	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0858
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0834
124	Afrotropic	secondary	passive	30.5	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0585
124	Afrotropic	secondary	active_plantation	10.75	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0781
124	Afrotropic	secondary	active_plantation	34	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	similarity	0.0759
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	1.5545
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.4395
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	1.0097
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.5021
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.1349
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	1.637
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.4733
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.536
124	Afrotropic	secondary	passive	13	98.75	7.959037398	7.959037398	4.811	0.484	0	0	0	0	1	0	0	0	0	0	abundance	0.1224
